Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
82964,49,75792.76,40793.9,66296.03,7
85351,45,87386.52,49978.26,43390.73,8
82667,45,91305.33,30609.09,66764.05,7
63100,40,30096,19092.63,37869.01,4
23258,26,8304.75,2854.64,12068.65,1
46048,33,54827.99,17135.2,31597.24,5
17578,26,18560.93,4847.11,12733.52,1
87370,45,97057.36,32626.84,65236.02,8
28757,26,5874.21,4438.87,12098.04,1
86924,54,84291.3,49025.4,40647.19,5
24138,26,13715.73,3809.79,13602.66,1
33796,28,5074.68,3413.93,11149.14,1
55642,44,32829.1,14343.71,24048.81,2
20237,29,9817.4,3157.16,10972.41,1
48249,40,53138.58,19157.71,26657.25,2
13621,27,14067.34,4469.71,14584.75,1
35743,29,19640.16,2708.65,13446.57,1
22476,25,8323.61,3404.11,13784.27,1
89542,45,96127.57,44590.47,69511.54,8
52177,41,59262.41,14772.65,29503.19,4
33780,25,13760.63,4330.97,13065.23,1
40681,44,38980.88,19597.49,36427.1,3
91730,52,75776.88,40444.52,42339.55,7
31069,29,9320.44,3451.79,12839.84,1
23877,26,8260.39,3501.54,11322.75,1
48600,30,31072.83,12210.13,32191.28,3
88939,56,93041.91,47819.31,51448.27,5
72547,46,77663.31,42728.36,48197.73,8
31202,28,11254.36,3541.18,14674.47,1
69122,57,95793.36,40217.13,44447.8,7
89604,61,99703.19,38235.34,65357.63,8
81106,59,66279.96,47813.78,68872.29,8
84953,51,82278.62,43963.73,55705.11,5
44024,31,42104.47,17034.9,22552.28,2
47901,32,47135.75,19778.26,29004.74,5
24139,29,13601.92,3712.76,12597.06,1
71042,52,95459.64,36453.6,49306.57,7
44344,42,37400.76,17582.35,25603.07,3
46104,30,36553.61,16520.85,27330.67,5
14626,27,19171.15,4119.28,10357.84,1
84403,62,83657.77,41222.43,41772.06,6
80035,57,79896.51,38944.71,63683.74,7
21072,25,16214.92,3133.99,11148.66,1
62225,30,55062.19,12975.27,30455.78,3
54028,32,46923.72,15623.57,20281.8,3
50633,38,46162.42,18693.07,34577.25,5
27768,28,17325.24,3362.28,10121.68,1
42583,41,54165.13,19820.94,21670.52,5
51352,39,59446.32,17231.59,24213.9,3
69280,57,99971.45,34957.14,68455.26,5
92039,25,13237.29,10.9,43003.73,1
60995,35,44377.55,17017.92,23858.26,3
17095,25,12708.97,4060.69,14763.1,1
55766,39,48299.33,15380.45,36426.44,5
27001,27,15319.04,3550.83,10226.78,1
38896,28,14351.53,3683.56,12490.31,1
75768,47,74058.12,34836.49,69058.7,5
80146,45,99457.03,37360.1,41012.99,8
77468,51,93547.16,33276.17,63343.39,5
78226,55,78894.53,43378.22,65764.66,7
89138,59,83384.73,32205.12,66584.89,5
13107,25,17335.33,3197.83,13181.5,1
50831,39,43725.3,13744.44,25439.82,2
83100,63,74934.12,30469.47,53630.53,6
64154,40,30545.04,19816.78,28057.44,4
78672,65,81526.43,33432.3,57462.19,5
44149,32,50645.65,14207.03,39999.29,2
54818,41,30951.32,17302.35,21591.17,4
56561,39,35606.62,18912.91,28393.82,3
89716,45,72412.98,49874.78,47700.3,7
47640,36,26359.75,13536.62,38725.22,2
72853,61,82872.08,45396.28,69604.04,8
31949,25,12133.88,3903.01,11682.66,1
85352,57,78507.25,35768.71,65153.21,6
74445,62,88166.49,49158.64,62610.66,8
27931,29,16567.9,2894.69,10994.73,1
91111,49,65119.2,43129.7,57970.46,6
26457,25,10838.83,3121.58,14915.63,1
71193,58,85018.72,31407.96,68130.91,7
64286,43,48839.54,14322.39,34363.31,4
63067,43,44406.31,13870.92,32385.82,5
32193,27,16962.45,5014.43,14633.44,1
77491,46,89595.04,49034.88,54621.98,8
18585,29,6912.85,2522.9,10105.36,1
65218,36,48392.11,15284.84,37867.83,4
34371,28,17196.18,4752.7,10425.78,1
63832,31,30836.55,14335.61,30970.26,2
69242,48,73337.67,48550.3,53894.13,5
70221,63,68539.12,44549.51,56621.24,5
28826,28,5341.27,5019.93,12177.27,1
71795,56,81954.42,32328.71,60533.8,8
50772,30,41097.13,17814.3,23092.51,4
29135,29,10396.85,2960.34,12822.75,1
21468,28,14072.08,4333.89,13780.32,1
35504,26,6779.22,2614.15,10083.57,1
78421,58,88324.84,40020.97,62621.28,8
37814,25,6845.05,4317.36,10724.99,1
31314,29,7681.66,4215.87,12608.74,1
44315,33,27320.66,15575.1,31118.98,2
83538,49,83387.71,40308.53,45125.94,5
35101,27,13438.1,4038.26,13916.05,1
49615,40,30583.9,19092.39,26141.45,4
13125,26,17633.76,3478.63,12434.26,1
33814,28,8561.49,4049.11,12607.85,1
76824,58,69737.04,45190.2,43680.92,6
91624,61,87583.29,31713.45,53935.2,6
62377,35,57036.39,13275.41,38759.52,3
32094,26,5398.1,3171.96,12365.9,1
83121,62,69686.87,44637.47,66711.69,5
26812,26,16221.11,3004.57,15046.95,1
39936,40,59557.43,18621.74,29086.02,4
79185,53,70842.58,40279.61,51606.03,5
83961,60,77230.34,40635.99,68533.67,7
50865,30,54943.62,17505.15,35685.25,3
50550,41,56521.39,15429.8,39432.46,5
87470,63,90548.04,39836.21,55649.36,7
60171,42,44296.92,13133.88,33026.25,5
59892,38,48073.74,12582.49,36771.14,2
88261,47,84754.09,31921.54,51803.19,8
54650,45,49852,14377.49,30691.49,5
73735,57,99851.95,39340.86,55177.73,6
83726,52,89290.9,35704.59,51277.34,5
81838,65,81893.95,48773.86,67865.72,8
48770,30,51966.97,15664.97,26462.71,4
74613,56,82733.24,37926.36,47785.66,8
36090,27,15852.42,3279.03,12093.49,1
51186,34,31468.74,15159.56,31180.7,3
61562,40,53960.84,14381.86,35738.38,4
65858,30,46571.22,18846.13,36880.08,4
36644,28,15786.78,2915.69,12192.12,1
62040,30,43368.45,12161.71,36323.71,2
53145,45,41918.44,19205.03,35382.44,2
51273,33,57474.48,13874.69,21617.82,4
56434,38,26416.62,14084.54,36524.81,5
68257,55,79492.91,33480.72,61006.72,8
37605,28,7277.71,3962.24,13110.26,1
74274,47,94410.3,40643.58,46507.39,5
46873,37,30463.24,14505.61,22600.2,4
17879,27,11853.33,3580.7,14042.52,1
32291,29,15235.84,2635.66,10897.72,1
33761,26,7235.33,4031.03,14608.35,1
28819,25,13185.22,3068.74,12014.59,1
33344,27,9994.54,4327.37,10872.29,1
20082,26,18557.49,4000.11,10356.24,1
14866,26,12502.24,2672.34,11304.7,1
62882,32,57001.39,13406.98,26389.37,2
32634,28,19075.99,4610.02,10287.68,1
85324,64,67719.14,31806.26,60929.94,8
23695,27,17567.34,2651.08,10661.26,1
68691,49,97322.56,49429.39,54959.29,8
42674,43,54008.21,18201.44,30505.84,4
68492,52,69570.49,46372.73,47456.35,6
19186,27,19340.65,2919.3,14043.51,1
81696,61,96065.53,38785.94,53895.41,5
77133,48,99326.48,44694.13,57052.78,6
37837,28,9653.87,4584.26,13166.34,1
74092,47,83638.5,35887.46,52954.68,8
83735,46,90764.14,31590.48,40087.05,7
82465,56,76333.18,49853.97,56061.75,6
88509,61,83940.87,34357.07,56786.7,5
84787,61,94016.98,31679.82,47689.47,8
65630,35,43890.14,18770.6,27148.52,2
27377,29,8158.91,4644.08,13851.34,1
70340,64,68143.62,33035.26,43245.56,6
80675,61,87209.46,46630.16,58101.64,8
89454,62,90084.17,30327.96,64530.46,8
66319,61,80324.61,30331.65,46202.48,5
47771,31,31177.78,15619.84,31730.04,2
57077,38,58768.61,19673.68,31787.68,5
68613,50,83981.94,30626.6,65573.78,5
89074,52,75010.27,30810.59,68880.89,8
88516,60,76246.96,32348.92,60858.6,8
36213,25,13983.4,2763.48,14904.3,1
27722,28,17608.06,3144.43,10927.27,1
39678,44,51506.12,12303.69,39589.16,2
33008,25,6494.28,3422.02,11388.69,1
91574,46,88777.57,49932.91,56856.86,5
55596,41,54882.23,17087.72,39326.72,4
33588,28,14739.32,4050.92,11093.36,1
62154,42,40224.53,13742.79,26544.6,3
79392,59,97657.38,46804.54,62287.69,8
71181,58,83765.05,32731.23,42257.33,6
70631,58,94838.2,47526.12,45569.9,7
52794,36,49565.58,17714.1,21253.32,3
89362,54,88486.73,48521.15,45698.41,7
81918,50,97976.16,46886.44,48816.96,6
74943,60,74870.61,37876.69,61968.75,8
27359,29,7606.09,3483.31,13907.81,1
21338,26,15186.02,3068.67,10326.09,1
27244,25,16674.86,2949.34,11544.44,1
40368,33,47811.17,18083.28,25722.11,4
84707,60,66241.44,48120.05,50160.79,6
76162,58,68728.2,37402.07,69267.85,6
81980,64,85923.1,35191.06,45530.68,6
15813,26,18247.81,2807.14,12641.36,1
37056,29,14488.06,3727.95,12306.21,1
26591,27,18500.4,3894.13,12905.6,1
86219,55,93943.93,38900.87,49523.23,6
77239,62,68098.71,47817.53,54922.93,8
88897,52,77178.32,30929.18,70006.31,6
60488,40,26882.21,14574.42,29986.08,3
80471,57,99165.08,37513.44,41083.01,7
72374,50,68309.94,36514.15,43444.86,8
17615,29,8859.09,2994.97,14442.52,1
75230,57,76648.75,48325.06,56162.78,5
15853,26,12972.69,3081.75,12088.63,1
27426,29,5807.46,2693.03,12889.1,1
81794,45,94156.59,42684.09,54123.09,8
72849,60,84845.52,39168.99,62984.63,6
58555,38,46997.27,12343.21,35794.89,4
30204,29,15389.42,3214.2,12297.95,1
58634,41,26869.1,15276.98,29144.68,5
25653,25,15456.92,4550.85,14622.75,1
70489,46,93955.85,40323.38,49800.97,8
27398,29,18582.87,3925.67,14823.32,1
20912,27,8843.27,4327.23,14784.71,1
62808,34,48679.15,16501.97,34435.65,4
25684,29,11905.82,4054.01,11949.89,1
88500,50,90035.16,42269.3,57781.15,5
22077,27,19013.75,4694.37,11398.18,1
19129,28,12974.19,4097.85,13828.12,1
82809,46,65579.28,36656.65,65487.43,6
78124,60,98637.33,43103.23,69166.62,8
22996,28,10126.34,3708.15,11935.05,1
18124,26,7306.52,4391.29,12602.1,1
14847,25,13684.53,4731,11891.93,1
13843,29,19031.22,3047.17,14808.66,1
58069,31,55168.98,19216.19,32418.97,3
86152,63,87347.05,34464.17,66690.06,7
78668,57,79855.17,35583.1,47708.92,7
83695,57,96920.2,35753.5,60235.7,8
57507,37,41958.97,12129.5,34638.85,4
83420,55,73972.26,31875.97,54969.09,5
33249,29,7581.59,3219.26,13732.14,1
53988,31,39657.57,18422.9,31270.33,4
64040,31,51028.24,18383.43,35397.38,5
81257,64,97949.57,35805.75,59504.28,8
75595,54,71470.35,34607.37,59731.82,6
32771,27,12268.07,4449.8,10783.12,1
77106,57,71546.66,33036.03,65976.64,8
66629,48,73905.72,32345.71,40702.22,6
42204,36,28579.77,19636.8,36559.35,4
61799,43,39606.02,12608.7,30308.74,5
53707,35,45618.41,15518.12,33790.8,3
48862,32,27459.04,14043.31,37383.58,4
32988,29,10994.58,3277.74,12390.48,1
40094,31,40193.45,14925.86,31265.18,5
72866,64,94363.71,34699.94,66945.39,5
54133,44,40511.05,19461.38,30457.26,5
54364,34,29862.85,13586.56,35018.08,4
20953,26,10404.56,2940.5,12671.9,1
71064,57,70584.8,36342.47,69016.55,8
72341,63,78375.49,46954.77,40873.46,5
71982,57,70124.85,42150.77,42052.46,6
48749,30,42221.87,13270.72,35790.65,4
78182,54,94675.63,33497.88,68721.34,7
57502,41,41862.51,19354.74,37802.26,5
92030,28,10887.79,42.15,45769.1,1
87532,48,94420.83,44745.67,42204.07,6
21210,27,19617.46,4675.76,11884.09,1
56287,31,41444.83,15940.39,23341.57,5
79145,65,85470.02,33373.6,40534.37,5
91716,59,69865.19,44375.86,69249.23,6
59365,39,29179.91,15734.95,21019.44,3
32570,26,6475.39,4382.73,10232.14,1
38428,29,6791.94,3699.95,12864.21,1
17047,29,5137.7,3762.74,13534.72,1
43693,41,46341.06,12235.61,33205.44,3
83845,53,68362.95,42534.17,54842.22,6
76365,50,94033.34,33478.51,59131.68,6
76092,45,75527.73,46816.29,69769.29,5
52946,42,52207.07,14883.61,27210.32,3
15729,27,17693.13,4437.16,12833.5,1
43788,36,42207.35,18697.09,23768.8,5
54411,39,30664.33,14983.31,29693.43,5
12580,27,13699.45,4766.49,14946.62,1
45558,32,46869.29,19798.6,22304.78,4
54673,35,49832.36,15666.73,35109.46,5
47083,44,26528.72,17008.82,27923.22,4
54828,35,47603.09,15364.98,33389.93,4
50154,39,46438.05,17322.03,38965.17,2
15155,29,5054.58,2707.62,12631.78,1
20736,27,17098.63,3089.12,12654.28,1
85242,45,73553.45,49063.04,59751.29,6
73787,54,92104.98,33970.37,54936.07,8
59232,36,29351.37,15315.1,35896.22,5
20071,27,8386.43,4537.66,13905.7,1
57604,39,46798.82,17371.85,31497.35,2
57381,41,54120.48,17012.47,25321.12,5
67365,52,91640.44,30714.93,43408.41,8
14254,26,19568.79,3024.78,11342.7,1
35835,28,6409.84,4868.8,13112.18,1
57426,36,36629.26,17280.47,34223.93,4
24171,29,15870.03,2952.6,13282.37,1
71750,48,79790.57,42609.55,46522.05,8
32158,25,5505.52,4320.85,11950.38,1
64835,34,32480.99,16216.92,37707.69,4
79026,62,85687.69,30847.36,49638.52,8
66382,61,81103.33,49020.22,67701.29,7
81256,45,73782.07,48967.31,67743.79,8
33377,26,19278.74,3664.32,14938.9,1
68188,59,85694.73,48895.74,41622.15,6
15537,27,16160.93,3842.95,10299.01,1
44828,39,57552.88,12911.3,30218.37,4
71688,63,67302.59,45791.08,49931.96,7
75491,47,96145.1,32551.98,59040.59,5
56793,36,33565.36,12115.39,28467.51,2
63407,31,58130.4,16814.32,38714.43,2
83696,56,75489.94,35448.03,40282.57,5
43590,36,26580.38,17961.53,36868.64,4
46824,42,29063.84,12693.73,34562.2,3
26562,29,5345.8,4113.79,10389.55,1
24368,27,14711.05,3211.48,11183.36,1
74668,46,93473.51,32380.3,57703.02,5
69757,48,66618.21,44659.24,53459.44,6
88645,63,91551.88,34502.01,51831.72,7
45824,30,45439.87,18314.16,22047.73,2
80367,59,70954.59,39389.11,62392.54,6
40936,41,43002.54,14369.99,33702.41,4
86937,54,71116.48,45855.06,66167.46,7
68322,52,87631.31,45570.73,43566.61,7
80875,45,95502.65,48522.32,43858.27,5
78120,51,79002.87,45558.99,69397.68,5
47554,35,25084.27,18051.25,26366.64,5
24033,26,6339.38,3807.76,13573.41,1
90532,52,70226.05,47098.33,55284.51,7
43364,34,38844.53,16189.39,34180.57,5
45785,39,48166.88,12170.11,27974.9,3
44818,35,54358.06,18524.98,35774.58,2
54527,33,42800.08,16061.46,29944.8,3
40689,37,26614.53,18612.93,32661.17,5
12731,28,12028.08,3627.98,13010.36,1
41021,38,39304.77,16546.39,25048.47,5
69099,52,94875.45,35283.1,46890.1,5
87112,45,93145.33,38423.38,64504.19,6
84419,63,95824.34,48656.58,46395.94,8
60291,34,46455.4,13701.2,32608.17,2
35356,26,6302.96,4549.73,10589.01,1
29921,26,14950.76,3161.63,14541.02,1
42159,37,58931.83,18108.17,38834.01,2
17569,28,13754.71,2550.8,10202.09,1
25334,29,7572.3,4968.69,13462.02,1
22591,27,9403.02,2829.5,14698.69,1
51664,43,35502.17,15038.6,30765.95,4
84131,47,71117.05,38562.62,52742.97,7
35374,28,8715.58,3064,10923.36,1
17960,25,12186.32,2562.22,10605.59,1
79757,64,71128.41,48011.57,58175.99,6
71056,52,91637.1,48062.3,61010.02,8
65668,36,41360.93,14189.65,20303.52,2
56669,31,39431.89,15644.36,28749.96,5
91674,49,82459.96,44123.11,57923.98,7
46502,32,51301.51,18311.08,28231.98,4
50458,32,53007.79,16867.74,33059.31,5
86046,57,82222.82,44102.38,59382.43,7
73161,52,92104.6,35753.44,59436.51,8
62444,38,50207.91,16868.36,31038.79,2
36735,29,8458.11,2776.96,12703.01,1
48101,36,35835.5,18485.08,26422.2,5
30484,27,15484.16,4035.34,12070.39,1
79090,50,92429.05,42413.77,59679.33,6
53156,45,59131.91,18659.04,27402.08,4
20059,25,8140.73,2929.98,14557.66,1
53536,39,32549.21,17637.62,39079.46,3
14234,29,10031.47,3701.03,12621.31,1
78570,61,91406.61,45693.51,45102.68,8
55403,37,27161.09,19945.06,20525.24,2
13050,28,9755.88,4562.3,14268.98,1
57472,38,32791.51,16354.04,27726.89,4
55586,45,28013.1,13071.17,34108.68,3
65211,33,25621.75,14995.32,25974.63,5
25596,29,17324.37,4388.47,12059.23,1
88055,46,72420.29,49475.88,67892.28,8
73051,61,99914.26,47034.24,56496.42,6
59107,37,49156.02,16440.14,38590.06,5
45455,37,52345.73,15264.69,34557.35,4
55914,30,57496.65,13400.54,20880.32,3
69749,57,81046.41,47983.61,44686.27,5
18550,27,11449.47,2819.2,11969.68,1
36010,25,15935.92,4279.82,14523.06,1
14242,26,12333.38,3538.38,11581.45,1
37844,27,6448.23,2729.18,13703.07,1
37425,26,19291.24,3034.26,11861.53,1
66823,58,73562.61,31208.34,47240.54,6
86950,61,83634.04,44149.29,44065.61,7
75169,64,93909.29,38710.8,41578.81,8
16066,29,10446.87,4459.16,12679.81,1
81115,47,73262.71,49488.92,58239.99,6
86588,49,79187.26,31295.34,42692.35,7
30176,29,14100.15,4741.75,12945.75,1
37000,26,16609.51,2748.17,12054.11,1
45670,45,57182.59,14575.47,34972.49,2
44797,30,52607.55,16099.21,24955.35,4
41914,45,30011.43,15821.48,26711.9,2
42566,41,57467.09,19724.49,39233.16,4
64231,33,59308.61,15083.15,23364.47,2
88593,52,85356.96,36531.45,42096.44,5
85860,55,99583.76,34797.15,67873.84,8
81671,56,67255.22,48615.44,68710.96,5
19941,26,8526.2,3345.74,13173.69,1
12104,25,14272.97,4430.14,13037.95,1
74500,60,68281.3,33637.9,54949.75,6
25020,29,5050.7,3051.43,10470.43,1
81227,46,68350.14,49373.18,69280.47,7
17494,26,9468.17,3927.24,10813.12,1
91002,46,82280.59,43644.36,63754.87,5
69876,58,82223.33,42730.72,45367.31,6
60723,30,30469.76,13904.66,26782.84,4
56932,41,29560.41,16773.46,21142.2,4
45213,34,50542.81,15689.59,30222.99,5
78840,51,83370.13,35172.85,48259.99,8
34493,27,5338.24,3464.7,12065.41,1
83334,63,71077.23,33753.04,43844.59,7
86758,50,86870.44,32989.85,53548.12,7
19843,28,12632.23,3439.4,13625.9,1
33231,29,8450.48,3588.81,11708.5,1
43158,40,47559.05,17166.86,31170.85,2
50891,38,50979.26,13000.13,35921.08,4
19448,25,11522.08,4207.16,13297.65,1
53108,33,26698.21,13111.53,22119.29,5
91607,54,84143.8,49597.96,59594.71,7
41962,38,43526.73,15225.45,22381.77,2
87156,65,69910.55,39367.95,66816.66,5
58342,41,52345.11,18581.94,35593.02,4
35231,26,7045.13,4440.98,13488.26,1
48898,32,59450.22,14379.01,29150.43,4
89727,63,71377.59,44292.1,55657.06,6
16641,28,6227.7,4646.25,10828.87,1
20885,27,13177.04,3694.51,13152.66,1
68146,51,96789.13,39209.29,65984.45,6
16739,27,6419.97,3901.74,11998.17,1
18588,27,13181.03,3802.99,11035.5,1
22797,29,19718.91,4837.47,10258.59,1
87328,47,82711.91,46045.67,69432.13,8
32589,25,18721.69,2948.61,13820.68,1
36895,28,17718.71,2596.35,14154.5,1
62615,32,49354.34,18829.98,33787.82,2
19063,28,8875.61,3510.83,13479.2,1
48145,39,58196.67,13858.11,36221.68,2
24230,29,9757.78,2668.77,12810.33,1
45685,42,46919.9,19833.69,35834.54,4
62908,31,28101.78,14160.22,29911.6,4
55276,30,50219.11,15832.81,38047.62,3
43203,37,46467.62,13574.47,23160.93,4
18308,26,15833.47,3737.93,13024.47,1
72232,61,81934.81,37625.05,68560,5
44858,40,52507.2,17030.15,31618.97,2
88946,59,70146.86,34341.87,53161.82,5
17672,28,7276.08,3161.22,11117.54,1
48242,44,59967.93,18857.79,36272.18,4
39915,33,51854.98,16783.22,32017.8,5
83512,48,86245.26,31728.67,59679.71,8
65542,34,41316.56,14621.72,23893.14,5
53910,45,57067.98,19501.04,31756.77,4
16822,29,14012.83,3150.11,14560.21,1
48316,32,56231.5,15304.5,20297.49,2
91628,45,84923.38,32118.28,62751.55,7
80843,59,98854.6,45661.7,46632.77,5
41917,41,39687.76,14790.72,20877.94,2
64725,30,46838.85,16290.54,35154.26,3
18481,29,15297.73,2704.05,10749.67,1
62847,34,32039.11,17085.53,20294.06,5
84550,52,82210.62,41636.11,41144.25,7
53867,44,38568.07,19372.62,25225.32,4
17259,26,19007.73,2872.71,12117.96,1
34393,25,9475.61,3009.17,10961.63,1
14840,26,13834.28,2535.21,13489.66,1
26497,27,9908.47,4835.27,13639.62,1
87503,49,75317.14,30899.15,41739.76,8
79335,65,89993.79,46133.63,53659.04,5
70227,49,93079.94,48390.55,56899.92,7
19970,29,18609.1,3976.32,11180.54,1
69287,51,76985.08,47848.11,61493.93,8
80844,49,94448.9,39436.91,63979.13,6
35582,27,9551.64,4961.91,13341.65,1
45074,35,56721.29,16114.1,36130.15,5
64182,40,46537.56,18401.55,37698.18,2
35478,27,8954.11,3059.58,14381.82,1
77352,65,69129.98,37369.88,56304.84,6
26599,27,19923.87,4603.54,13078.78,1
42426,40,32952.78,16847.44,31216.03,5
36610,28,7224.84,4136.32,12645.09,1
27821,25,18209.91,4417.18,11447.88,1
80958,55,98400.13,45398.26,67980.51,5
57503,44,41638.84,18432.8,31301.12,4
31588,27,9077.18,4583.04,10072.58,1
17070,29,6685.06,2577.89,11706.57,1
74834,53,70123.06,49914.61,64180.94,6
74386,52,88857.23,32440.91,68294.25,5
90448,61,91445.1,39815.55,64432.16,7
90312,60,81832.66,49372.64,45234.62,6
16250,28,13199.82,2615.5,10267.7,1
28200,28,8867.88,4477.02,11249.66,1
37960,28,8300.73,2928.54,12772.66,1
51803,38,55317.64,19054.29,29894.51,4
91155,49,79680.43,30330.05,59263.91,8
88189,64,83518.66,35348.81,58838.6,7
87566,49,97241.94,35882.89,61079.85,7
43808,44,39768.28,13645.8,39311.53,2
84837,52,77640.05,42063.13,66500.91,7
60865,31,50481.3,16847.07,20496.86,5
20975,25,6208.56,4603.54,10334.65,1
79059,62,75454.17,31921.89,68624.19,6
81948,49,74474.08,47716.97,54620.95,8
62258,43,51842.38,13961.35,32420.24,2
33097,28,11430.86,3469.4,12432.96,1
84407,52,91951.81,47695,68060.71,6
85976,62,68066.97,48952.55,65378.74,7
36250,27,19673.83,4981.84,14974.33,1
77747,48,74299.04,47266.65,48037.93,6
73641,61,99902.47,36129.57,49569.31,5
57933,43,40689.36,16047.4,28423.9,4
28559,29,13080.71,2785.25,12163.82,1
57063,43,55408.51,18714.63,24258.72,4
78885,58,77733.44,35809.56,64787.84,5
66569,46,74374.88,33471.42,54664.01,8
88220,45,91953.48,42596.52,43522.86,8
16237,27,12555.47,3854.21,12452.26,1
44335,33,30585.87,18728.52,35094.68,3
78567,64,97692.95,45508.9,46761.01,7
36245,29,13872.2,3512.91,12745.15,1
69750,48,95036.06,40103.88,53575.71,5
88755,65,87536.4,31805.46,57341.67,7
20773,25,10016.8,3590.8,10251.46,1
38803,25,12658.1,4181.11,10955.61,1
73273,61,75193.7,46434.53,68314.76,7
13132,26,18990.83,3254.46,10088.82,1
23976,25,16620.54,3861.93,13081.37,1
53270,45,39196.3,13934.2,30686.78,2
27186,29,8603.39,3867.22,14356.13,1
19647,26,12079.81,3212.82,12333.32,1
43756,45,43897.83,12533.96,34223.94,5
41589,30,37726.85,13288.45,31159.2,5
24709,26,18202.79,3574.74,11803.59,1
61668,44,48216.73,13898.46,33692.76,5
21355,27,15559.73,4254.31,14268.38,1
34415,25,18563.08,2670.52,10166.81,1
43948,30,38462.12,12107.61,30351.66,2
83445,49,88329.95,49226.3,50632.51,7
51578,42,38742.93,13405.91,36964.07,4
89428,50,76162.93,40207.85,59232.86,5
38165,27,12324.05,4052.56,13351.36,1
66845,63,90891.14,36432.96,46652.62,8
47376,31,44458.87,19887.77,30547.2,4
